201942,217.113.255.0/24,24,True
60009,185.62.72.0/22,22,True
47883,94.79.70.0/24,24,True
47883,37.34.25.0/24,24,True
47883,37.34.16.0/24,24,True
47883,37.34.28.0/24,24,True
47883,37.34.23.0/24,24,True
47883,5.104.11.0/24,24,True
47883,5.104.2.0/24,24,True
47883,94.79.100.0/24,24,True
47883,94.79.64.0/18,18,True
47883,94.79.71.0/24,24,True
47883,37.34.17.0/24,24,True
47883,37.34.22.0/24,24,True
47883,5.104.13.0/24,24,True
47883,5.104.1.0/24,24,True
47883,94.79.94.0/24,24,True
47883,94.79.112.0/24,24,True
47883,94.79.83.0/24,24,True
47883,94.79.127.0/24,24,True
47883,94.79.113.0/24,24,True
47883,37.34.26.0/24,24,True
47883,37.34.10.0/24,24,True
47883,94.79.69.0/24,24,True
47883,94.79.72.0/24,24,True
47883,5.104.14.0/24,24,True
47883,37.34.4.0/24,24,True
47883,94.79.106.0/24,24,True
47883,5.104.0.0/24,24,True
47883,94.79.118.0/24,24,True
47883,94.79.84.0/24,24,True
47883,94.79.125.0/24,24,True
47883,5.104.0.0/20,20,True
47883,37.34.20.0/24,24,True
47883,94.79.103.0/24,24,True
47883,94.79.74.0/24,24,True
47883,37.34.19.0/24,24,True
47883,94.79.102.0/24,24,True
47883,5.104.9.0/24,24,True
47883,94.79.119.0/24,24,True
47883,37.34.30.0/24,24,True
47883,37.34.8.0/24,24,True
47883,94.79.68.0/24,24,True
47883,37.34.27.0/24,24,True
47883,37.34.5.0/24,24,True
47883,94.79.80.0/24,24,True
47883,37.34.7.0/24,24,True
47883,94.79.116.0/24,24,True
47883,94.79.87.0/24,24,True
47883,5.104.15.0/24,24,True
47883,5.104.12.0/24,24,True
47883,94.79.81.0/24,24,True
47883,94.79.104.0/24,24,True
47883,37.34.6.0/24,24,True
47883,94.79.115.0/24,24,True
47883,94.79.86.0/24,24,True
47883,94.79.92.0/24,24,True
47883,5.104.3.0/24,24,True
47883,94.79.101.0/24,24,True
47883,37.34.9.0/24,24,True
47883,37.34.31.0/24,24,True
47883,94.79.114.0/24,24,True
47883,5.104.8.0/24,24,True
47883,5.104.5.0/24,24,True
47883,94.79.93.0/24,24,True
47883,94.79.89.0/24,24,True
47883,94.79.117.0/24,24,True
47883,94.79.99.0/24,24,True
47883,94.79.65.0/24,24,True
47883,94.79.122.0/24,24,True
47883,94.79.77.0/24,24,True
47883,94.79.108.0/24,24,True
47883,94.79.111.0/24,24,True
47883,94.79.90.0/24,24,True
47883,37.34.18.0/24,24,True
47883,94.79.105.0/24,24,True
47883,5.104.6.0/24,24,True
47883,37.34.3.0/24,24,True
47883,37.34.24.0/24,24,True
47883,94.79.124.0/24,24,True
47883,94.79.78.0/24,24,True
47883,5.104.7.0/24,24,True
47883,37.34.15.0/24,24,True
47883,94.79.121.0/24,24,True
47883,37.34.0.0/19,19,True
47883,94.79.75.0/24,24,True
47883,94.79.66.0/24,24,True
47883,37.34.12.0/24,24,True
47883,37.34.21.0/24,24,True
47883,94.79.107.0/24,24,True
47883,94.79.96.0/24,24,True
47883,94.79.85.0/24,24,True
47883,94.79.67.0/24,24,True
47883,94.79.110.0/24,24,True
47883,37.34.13.0/24,24,True
47883,94.79.82.0/24,24,True
47883,94.79.91.0/24,24,True
47883,94.79.97.0/24,24,True
47883,94.79.88.0/24,24,True
47883,37.34.2.0/24,24,True
47883,37.34.11.0/24,24,True
47883,94.79.79.0/24,24,True
47883,94.79.109.0/24,24,True
47883,5.104.4.0/24,24,True
47883,37.34.14.0/24,24,True
47883,94.79.73.0/24,24,True
47883,94.79.120.0/24,24,True
47883,37.34.0.0/24,24,True
47883,94.79.76.0/24,24,True
47883,94.79.123.0/24,24,True
47883,94.79.126.0/24,24,True
47883,37.34.1.0/24,24,True
47883,94.79.95.0/24,24,True
47883,5.104.10.0/24,24,True
47883,94.79.98.0/24,24,True
47883,94.79.64.0/24,24,True
47883,37.34.29.0/24,24,True
200097,185.37.101.0/24,24,True
200097,185.37.100.0/24,24,True
200097,185.37.103.0/24,24,True
200097,185.37.102.0/24,24,True
33869,217.113.128.0/20,20,True
33869,194.114.148.0/22,22,True
33869,194.116.138.0/23,23,True
33869,194.150.206.0/23,23,True
199230,151.237.129.0/24,24,True
199231,185.4.228.0/22,22,True
199233,90.85.39.0/24,24,True
41903,84.1.158.0/24,24,True
48960,95.173.192.0/20,20,True
198631,80.243.127.0/24,24,True
204082,185.109.243.0/24,24,True
204082,2a06:52c0::/29,29,True
203618,185.92.231.0/24,24,True
203618,2a03:8d60::/48,48,True
21294,89.47.121.0/24,24,True
203969,185.110.152.0/22,22,True
203969,185.110.154.0/24,24,True
203969,185.110.155.0/24,24,True
196890,193.25.222.0/24,24,True
196890,193.19.124.0/23,23,True
196890,5.149.192.0/21,21,True
196890,194.28.104.0/22,22,True
196890,2a00:d5c0::/29,29,True
203961,185.24.67.0/24,24,True
203961,2a04:2b00:14aa::/48,48,True
61364,185.9.44.0/22,22,True
199549,185.11.132.0/22,22,True
20525,212.59.120.0/22,22,True
42811,81.14.0.0/17,17,True
42811,95.176.0.0/17,17,True
199542,185.11.184.0/22,22,True
199542,2a03:76c0::/32,32,True
44247,84.1.45.0/24,24,True
44247,84.1.46.0/23,23,True
44247,84.1.247.0/24,24,True
62402,185.37.96.0/22,24,True
62402,2a04:6f80::/30,48,True
58079,84.1.241.0/24,24,True
58079,84.1.244.0/24,24,True
58079,84.1.243.0/24,24,True
58079,84.1.242.0/24,24,True
58079,84.1.245.0/24,24,True
197458,91.220.225.0/24,24,True
58075,46.244.100.0/24,24,True
58075,185.43.20.0/22,24,True
58075,185.21.52.0/22,22,True
58075,37.235.80.0/21,24,True
42831,194.32.164.0/24,24,True
42831,185.115.127.0/24,24,True
42831,2a06:7240:4::/48,48,True
42836,195.66.90.0/24,24,True
42836,2001:67c:20c8::/48,64,True
40985,195.189.216.0/23,23,True
198126,91.231.228.0/24,24,True
44646,93.93.80.0/21,24,True
44646,185.40.204.0/22,22,True
44646,2a02:2b0::/32,32,True
60645,185.32.4.0/22,22,True
60645,2a04:3dc0::/29,29,True
199300,80.233.153.0/24,24,True
199305,213.140.142.0/24,24,True
2686,194.45.0.0/22,24,True
2686,194.45.6.0/23,24,True
198455,95.128.24.0/21,24,True
196670,194.36.92.0/24,24,True
196670,217.108.10.0/24,24,True
196670,217.108.11.0/24,24,True
26972,93.188.68.0/24,24,True
26972,185.71.221.0/24,24,True
26972,93.188.71.0/24,24,True
26972,93.188.70.0/24,24,True
26972,185.71.220.0/24,24,True
26972,185.71.222.0/24,24,True
26972,93.188.69.0/24,24,True
26972,185.71.223.0/24,24,True
26972,92.240.146.0/24,24,True
26972,92.240.144.0/24,24,True
26972,46.244.110.0/24,24,True
26972,92.240.145.0/24,24,True
26972,46.244.108.0/24,24,True
26972,92.240.147.0/24,24,True
26972,46.244.109.0/24,24,True
59615,78.28.234.0/24,24,True
41690,188.65.120.0/24,24,True
41690,2a03:d1c0::/32,32,True
41695,134.0.64.0/21,21,True
41695,89.21.224.0/19,19,True
41695,2a01:420::/32,32,True
34971,2a00:dcc0::/32,32,True
34971,37.247.119.0/24,24,True
49413,185.108.92.0/22,24,True
49413,94.199.232.0/21,24,True
49413,2a02:8d0::/32,32,True
48417,94.247.32.0/21,24,True
48417,2a02:db8::/32,32,True
48412,80.233.140.0/24,24,True
48413,217.108.150.0/24,24,True
24651,109.73.96.0/20,20,True
24651,188.92.16.0/21,21,True
24651,212.142.64.0/18,18,True
24651,83.99.128.0/17,17,True
24651,46.23.32.0/20,20,True
24651,217.195.48.0/20,20,True
24651,188.92.20.0/24,24,True
24651,77.93.0.0/19,19,True
24651,82.193.64.0/19,19,True
39743,188.213.22.0/24,24,True
39743,185.5.46.0/24,24,True
58185,5.44.128.0/21,21,True
58185,185.102.144.0/22,22,True
58185,5.44.130.0/24,24,True
49788,91.90.104.0/21,21,True
49788,185.80.180.0/22,22,True
49788,151.252.8.0/21,21,True
49788,91.221.130.0/23,23,True
49788,91.218.184.0/22,22,True
49788,193.202.115.0/24,24,True
49788,185.7.192.0/22,22,True
49788,2001:67c:230::/48,48,True
49788,2a02:d140::/29,29,True
49788,2001:67c:1070::/47,47,True
3209,194.45.165.0/24,24,True
3209,194.120.126.0/24,24,True
198013,94.185.96.0/19,19,True
198013,2a03:4580::/32,32,True
59856,188.241.69.0/24,24,True
59856,89.40.73.0/24,24,True
59856,86.107.180.0/24,24,True
59856,94.177.148.0/23,23,True
59856,188.214.151.0/24,24,True
59856,94.176.146.0/23,23,True
59856,89.40.75.0/24,24,True
59856,188.213.51.0/24,24,True
8839,213.225.160.0/19,19,True
8839,212.95.64.0/19,19,True
8839,2001:810::/32,32,True
203811,185.122.252.0/24,24,True
203811,185.122.255.0/24,24,True
203811,185.122.254.0/24,24,True
203811,185.122.253.0/24,24,True
8837,192.58.41.0/24,24,True
13054,194.121.26.0/24,24,True
13054,194.121.21.0/24,24,True
60662,185.27.168.0/22,22,True
41765,185.4.63.0/24,24,True
41765,31.172.164.0/22,22,True
202140,185.51.216.0/22,22,True
202140,185.51.217.0/24,24,True
202140,91.236.153.0/24,24,True
202140,185.51.216.0/24,24,True
202140,185.51.219.0/24,24,True
202140,185.51.218.0/24,24,True
559,192.65.92.0/23,23,True
559,130.59.0.0/16,16,True
559,193.5.54.0/23,24,True
559,193.247.203.0/24,24,True
559,193.5.60.0/24,24,True
559,193.247.248.0/23,24,True
559,193.5.152.0/22,24,True
559,193.135.240.0/21,24,True
559,193.135.172.0/24,24,True
559,193.135.168.0/22,24,True
559,193.5.80.0/21,24,True
559,193.246.176.0/20,24,True
559,193.134.216.0/21,24,True
559,193.134.200.0/21,24,True
559,193.246.121.0/24,24,True
559,193.247.190.0/23,24,True
559,193.247.240.0/22,24,True
559,193.5.26.0/23,24,True
559,193.5.58.0/24,24,True
559,193.5.22.0/24,24,True
559,193.5.168.0/22,24,True
559,193.247.254.0/24,24,True
559,195.176.160.0/19,19,True
559,195.176.0.0/17,17,True
559,195.176.224.0/19,19,True
559,86.119.0.0/16,16,True
559,2001:620::/29,29,True
559,2001:620::/32,32,True
202146,185.52.65.0/24,24,True
202146,185.52.64.0/22,22,True
202146,185.52.64.0/24,24,True
202146,185.52.67.0/24,24,True
202146,185.52.66.0/24,24,True
61207,185.15.120.0/22,22,True
61207,2a02:fc00::/29,29,True
61207,80.73.48.0/20,20,True
61207,95.130.64.0/21,21,True
61207,2a04:8080::/29,29,True
33859,195.135.208.0/22,22,True
33859,83.142.64.0/21,21,True
33859,193.93.84.0/22,22,True
59922,185.66.120.0/22,24,True
197075,185.37.116.0/22,23,True
197075,37.77.160.0/21,24,True
197075,46.31.104.0/21,24,True
197075,185.59.20.0/22,23,True
197075,2a02:2420::/32,48,True
197075,185.49.56.0/22,24,True
197075,2a01:9da0::/32,48,True
197077,217.198.192.0/20,20,True
197071,2a00:f826:4::/48,48,True
204058,2a06:7240:1::/48,48,True
204058,2a06:7240:2::/48,48,True
41562,2a03:2040:ff00::/40,40,True
41562,195.34.72.0/23,23,True
41562,195.34.73.0/24,24,True
41562,195.34.72.0/24,24,True
12941,193.141.107.0/24,24,True
62242,93.174.163.0/24,24,True
62240,185.42.220.0/24,24,True
62240,151.216.34.0/24,24,True
62240,185.42.221.0/24,24,True
62240,185.42.223.0/24,24,True
62240,185.42.220.0/22,22,True
62240,151.216.33.0/24,24,True
62240,185.42.222.0/24,24,True
62240,2a04:92c7:a::/48,48,True
62240,2a04:92c0::/29,32,True
62240,185.120.20.0/23,23,True
62240,185.114.226.0/24,24,True
62240,2a06:8ec0::/48,48,True
62240,185.116.238.0/24,24,True
24874,194.120.16.0/23,24,True
59962,185.64.176.0/23,23,True
59962,185.64.178.0/23,23,True
59962,151.232.118.0/24,24,True
59962,151.232.113.0/24,24,True
59962,151.232.123.0/24,24,True
59962,151.232.120.0/24,24,True
59962,151.232.121.0/24,24,True
59962,151.232.114.0/24,24,True
59962,151.232.122.0/24,24,True
59962,151.232.117.0/24,24,True
59962,151.232.119.0/24,24,True
59962,151.232.112.0/24,24,True
59962,151.232.116.0/24,24,True
59962,151.232.115.0/24,24,True
59962,5.160.248.0/21,21,True
34209,46.28.240.0/21,21,True
34209,46.28.243.0/24,24,True
34209,46.28.245.0/24,24,True
34209,46.28.241.0/24,24,True
34209,46.28.244.0/24,24,True
34209,193.22.169.0/24,24,True
34209,2a02:2978::/36,36,True
34209,2a02:2978:e000::/36,36,True
34209,2a02:2978:b000::/36,36,True
34209,2a02:2978:c000::/36,36,True
34209,2a02:2978::/32,32,True
34209,2a02:2978:a000::/36,36,True
34209,2a02:2978:f000::/36,36,True
59587,151.235.72.0/21,21,True
59587,151.234.152.0/21,21,True
59587,151.232.21.0/24,24,True
59587,151.235.160.0/21,21,True
59587,151.232.26.0/24,24,True
59587,151.233.88.0/26,26,True
59587,151.234.64.0/18,18,True
59587,151.235.16.0/21,21,True
59587,151.232.56.0/24,24,True
59587,151.234.0.0/20,20,True
59587,151.233.25.0/24,24,True
59587,151.234.96.0/21,21,True
59587,151.232.59.0/24,24,True
59587,151.232.60.0/22,22,True
59587,151.232.25.0/24,24,True
59587,151.232.28.0/24,24,True
59587,5.190.39.0/24,24,True
59587,151.233.24.0/24,24,True
59587,151.235.104.0/21,21,True
59587,151.234.0.0/17,17,True
59587,151.234.8.0/21,21,True
59587,151.234.120.0/21,21,True
59587,151.235.184.0/21,21,True
59587,151.235.240.0/21,21,True
59587,151.234.40.0/21,21,True
59587,151.233.128.0/19,19,True
59587,151.234.64.0/21,21,True
59587,5.190.64.0/20,20,True
59587,151.233.9.64/26,26,True
59587,5.190.128.0/18,18,True
59587,5.190.1.8/30,30,True
59587,151.232.30.0/24,24,True
59587,5.190.1.52/30,30,True
59587,151.232.27.0/24,24,True
59587,151.235.32.0/19,19,True
59587,151.233.8.0/24,24,True
59587,5.190.38.0/24,24,True
59587,151.233.184.0/24,24,True
59587,151.232.49.0/24,24,True
59587,151.235.128.0/21,21,True
59587,151.233.81.0/24,24,True
59587,151.232.48.0/24,24,True
59587,151.233.1.128/26,26,True
59587,151.235.48.0/21,21,True
59587,151.232.192.0/21,21,True
59587,151.232.80.0/26,26,True
59587,5.190.232.0/22,22,True
59587,151.235.64.0/18,18,True
59587,151.232.32.0/24,24,True
59587,151.232.24.0/25,25,True
59587,151.233.65.0/24,24,True
59587,151.235.128.0/17,17,True
59587,151.233.232.0/21,21,True
59587,151.235.64.0/21,21,True
59587,151.233.25.128/25,25,True
59587,151.235.152.0/21,21,True
59587,151.234.232.0/21,21,True
59587,151.234.72.0/21,21,True
59587,151.234.248.0/21,21,True
59587,5.190.224.0/21,21,True
59587,151.234.24.0/21,21,True
59587,151.232.23.0/24,24,True
59587,151.233.184.0/26,26,True
59587,151.233.112.0/24,24,True
59587,5.190.16.0/20,20,True
59587,151.232.184.0/22,22,True
59587,151.233.96.0/21,21,True
59587,151.233.16.0/22,22,True
59587,151.235.136.0/21,21,True
59587,151.234.88.0/21,21,True
59587,5.190.0.0/16,16,True
59587,151.234.0.0/21,21,True
59587,151.235.0.0/19,19,True
59587,5.190.80.0/20,20,True
59587,151.235.208.0/21,21,True
59587,151.232.168.0/21,21,True
59587,5.190.32.0/19,19,True
59587,151.235.40.0/21,21,True
59587,151.232.208.0/22,22,True
59587,5.190.92.0/22,22,True
59587,151.234.184.0/21,21,True
59587,151.232.50.0/24,24,True
59587,151.235.232.0/21,21,True
59587,151.234.0.0/18,18,True
59587,151.232.47.0/24,24,True
59587,151.235.112.0/21,21,True
59587,151.233.1.0/24,24,True
59587,151.232.29.0/24,24,True
59587,151.232.144.0/20,20,True
59587,151.232.41.0/24,24,True
59587,151.233.183.0/24,24,True
59587,151.232.35.0/24,24,True
59587,151.233.0.0/24,24,True
59587,5.190.40.0/21,21,True
59587,151.233.184.128/26,26,True
59587,151.232.44.0/24,24,True
59587,151.234.160.0/21,21,True
59587,151.232.6.0/24,24,True
59587,151.233.184.64/26,26,True
59587,151.232.20.0/24,24,True
59587,151.233.2.0/24,24,True
59587,5.190.128.0/17,17,True
59587,151.234.208.0/21,21,True
59587,151.233.120.0/24,24,True
59587,151.235.0.0/16,16,True
59587,151.232.24.128/25,25,True
59587,151.234.136.0/21,21,True
59587,151.234.48.0/21,21,True
59587,151.232.214.0/23,23,True
59587,5.190.48.0/20,20,True
59587,151.232.79.0/24,24,True
59587,151.235.88.0/21,21,True
59587,151.232.214.0/25,25,True
59587,5.190.112.0/21,21,True
59587,5.190.33.0/24,24,True
59587,151.233.32.0/20,20,True
59587,5.190.16.0/22,22,True
59587,151.235.144.0/21,21,True
59587,151.232.40.0/24,24,True
59587,151.235.0.0/21,21,True
59587,151.232.33.0/25,25,True
59587,151.234.128.0/17,17,True
59587,151.235.200.0/21,21,True
59587,151.232.18.0/24,24,True
59587,151.234.112.0/21,21,True
59587,151.232.38.0/24,24,True
59587,151.232.220.0/25,25,True
59587,151.233.127.0/24,24,True
59587,5.190.3.240/29,29,True
59587,151.234.168.0/21,21,True
59587,151.233.216.0/21,21,True
59587,151.232.37.0/24,24,True
59587,151.233.185.0/24,24,True
59587,151.235.176.0/21,21,True
59587,151.235.248.0/21,21,True
59587,151.232.39.0/24,24,True
59587,5.190.34.0/23,23,True
59587,151.232.0.0/16,20,True
59587,151.234.144.0/21,21,True
59587,151.233.64.0/24,24,True
59587,5.190.36.0/23,23,True
59587,5.190.238.0/24,24,True
59587,151.232.36.0/24,24,True
59587,151.234.224.0/21,21,True
59587,151.234.200.0/21,21,True
59587,151.235.24.0/21,21,True
59587,151.235.224.0/21,21,True
59587,5.190.96.0/20,20,True
59587,151.233.104.0/21,21,True
59587,151.234.0.0/16,16,True
59587,151.232.58.0/24,24,True
59587,5.190.236.0/23,23,True
59587,151.233.84.0/22,22,True
59587,151.234.0.0/15,15,True
59587,151.233.248.0/21,21,True
59587,151.233.241.0/24,24,True
59587,5.190.36.0/22,22,True
59587,151.232.70.0/24,24,True
59587,151.232.0.0/15,15,True
59587,151.232.42.0/24,24,True
59587,151.233.9.0/26,26,True
59587,5.190.99.0/24,24,True
59587,151.232.65.0/25,25,True
59587,151.232.57.0/24,24,True
59587,151.232.43.0/24,24,True
59587,151.235.80.0/21,21,True
59587,151.232.52.0/22,22,True
59587,151.232.90.0/24,24,True
59587,151.233.224.0/21,21,True
59587,5.190.90.0/24,24,True
59587,151.235.0.0/20,20,True
59587,151.232.46.0/24,24,True
59587,151.234.32.0/21,21,True
59587,5.190.32.0/20,20,True
59587,151.232.212.0/22,22,True
59587,151.233.160.0/20,20,True
59587,151.234.192.0/21,21,True
59587,5.190.89.0/24,24,True
59587,151.232.89.0/24,24,True
59587,5.190.120.0/21,21,True
59587,5.190.8.0/21,21,True
59587,151.232.16.0/24,24,True
59587,151.232.34.0/24,24,True
59587,151.232.31.0/24,24,True
59587,151.235.96.0/21,21,True
59587,151.232.45.0/24,24,True
59587,151.232.22.0/24,24,True
59587,151.234.176.0/21,21,True
59587,151.232.212.0/23,23,True
59587,5.190.192.0/19,19,True
